"ISIS Calcs (Axelrod with Furnas), begun 12/7/2015",,,,,,,,,,,,,,,,,,,,,,,,
,"Corrected by Zander Furnas, 2/20/16",,,,,,,,,,,,,,,,,,,,,,,
768,1,2,1,1,1,1,1,2,2,2,1,-27800,-200,-1600,-600,-600,-100,600,-13000,-1400,-8800,-2100,0,FALSE
769,1,2,1,1,1,1,2,1,1,2,2,-42400,-1700,-500,-2000,-1200,-2100,-3200,-19000,-2200,-8800,-1200,-500,FALSE
770,1,2,1,1,1,1,2,1,2,1,2,-28800,-1200,-200,-2700,-1500,-2000,-3000,-12000,-2000,-1200,-2000,-1000,FALSE
771,1,2,1,1,1,1,2,1,2,2,1,-45400,-1800,400,-2800,-1600,-2100,-2200,-21000,-2200,-800,-1300,-10000,FALSE
772,1,2,1,1,1,1,2,2,1,1,2,-38400,-2000,-600,-1700,-1100,-2000,-2200,-18000,400,-8400,-1800,-1000,FALSE
773,1,2,1,1,1,1,2,2,1,2,1,-55800,-2600,0,-1800,-1200,-2100,-1400,-27000,600,-8800,-1500,-10000,FALSE
774,1,2,1,1,1,1,2,2,2,1,1,-41000,-2100,300,-2500,-1500,-2000,-1200,-20000,400,-1200,-1700,-9500,FALSE
775,1,2,1,1,1,2,1,1,1,2,2,-31600,100,-2500,200,-400,-500,-1800,-15000,600,-800,-2000,-9500,FALSE
776,1,2,1,1,1,2,1,1,2,1,2,-46800,600,-2200,-500,-700,-400,-2000,-22000,800,-9200,-1200,-10000,FALSE
777,1,2,1,1,1,2,1,1,2,2,1,-30600,0,-1600,-600,-800,-500,-2800,-13000,600,-8800,-2100,-1000,FALSE
778,1,2,1,1,1,2,1,2,1,1,2,-35600,-200,-2600,500,-300,-400,-2800,-16000,-2400,-400,-1000,-10000,FALSE
779,1,2,1,1,1,2,1,2,1,2,1,-20200,-800,-2000,400,-400,-500,-3600,-7000,-2200,-800,-2300,-1000,FALSE
780,1,2,1,1,1,2,1,2,2,1,1,-34200,-300,-1700,-300,-700,-400,-3800,-14000,-2400,-9200,-900,-500,FALSE
781,1,2,1,1,1,2,2,1,1,1,2,-37200,-1800,-600,-1700,-1300,-2400,0,-18000,-1200,-8400,-1800,0,FALSE
782,1,2,1,1,1,2,2,1,1,2,1,-58600,-2400,0,-1800,-1400,-2500,-800,-27000,-1400,-8800,-1500,-11000,FALSE
783,1,2,1,1,1,2,2,1,2,1,1,-43800,-1900,300,-2500,-1700,-2400,-1000,-20000,-1200,-1200,-1700,-10500,FALSE
784,1,2,1,1,1,2,2,2,1,1,1,-56600,-2700,-100,-1500,-1300,-2400,-1800,-26000,-400,-8400,-1500,-10500,FALSE
785,1,2,1,1,2,1,1,1,1,2,2,-35000,400,-2500,-100,-200,-2400,-1600,-15000,-200,-800,-2100,-10500,FALSE
786,1,2,1,1,2,1,1,1,2,1,2,-49800,900,-2200,-800,-500,-2500,-1400,-22000,0,-9200,-1100,-11000,FALSE
787,1,2,1,1,2,1,1,1,2,2,1,-30000,300,-1600,-900,-600,-2400,-600,-13000,-200,-8800,-2200,0,FALSE
788,1,2,1,1,2,1,1,2,1,1,2,-35400,100,-2600,200,-100,-2500,-600,-16000,-1600,-400,-900,-11000,FALSE
789,1,2,1,1,2,1,1,2,1,2,1,-16400,-500,-2000,100,-200,-2400,200,-7000,-1400,-800,-2400,0,FALSE
790,1,2,1,1,2,1,1,2,2,1,1,-30000,0,-1700,-600,-500,-2500,400,-14000,-1600,-9200,-800,500,FALSE
791,1,2,1,1,2,1,2,1,1,1,2,-40200,-1500,-600,-2000,-1100,-500,-3400,-18000,-2000,-8400,-1700,-1000,FALSE
792,1,2,1,1,2,1,2,1,1,2,1,-58000,-2100,0,-2100,-1200,-400,-2600,-27000,-2200,-8800,-1600,-10000,FALSE
793,1,2,1,1,2,1,2,1,2,1,1,-42800,-1600,300,-2800,-1500,-500,-2400,-20000,-2000,-1200,-1600,-9500,FALSE
794,1,2,1,1,2,1,2,2,1,1,1,-52400,-2400,-100,-1800,-1100,-500,-1600,-26000,400,-8400,-1400,-9500,FALSE
795,1,2,1,1,2,2,1,1,1,1,2,-32600,300,-2600,200,-300,-2100,-1600,-16000,800,-400,-900,-10000,FALSE
796,1,2,1,1,2,2,1,1,1,2,1,-17600,-300,-2000,100,-400,-2000,-2400,-7000,600,-800,-2400,-1000,FALSE
797,1,2,1,1,2,2,1,1,2,1,1,-31200,200,-1700,-600,-700,-2100,-2600,-14000,800,-9200,-800,-500,FALSE
798,1,2,1,1,2,2,1,2,1,1,1,-20000,-600,-2100,400,-300,-2100,-3400,-8000,-2400,-400,-600,-500,FALSE
799,1,2,1,1,2,2,2,1,1,1,1,-53600,-2200,-100,-1800,-1300,-100,-600,-26000,-1200,-8400,-1400,-10500,FALSE
800,1,2,1,2,1,1,1,1,1,2,2,-33200,500,-2400,-200,-1600,-100,-1400,-14000,-200,-1200,-2100,-10500,FALSE
801,1,2,1,2,1,1,1,1,2,1,2,-46400,1000,-2100,-900,-1300,0,-1200,-21000,0,-8800,-1100,-11000,FALSE
802,1,2,1,2,1,1,1,1,2,2,1,-26600,400,-1500,-1000,-1200,-100,-400,-12000,-200,-8400,-2200,0,FALSE
803,1,2,1,2,1,1,1,2,1,1,2,-33600,200,-2500,100,-1700,0,-400,-15000,-1600,-800,-900,-11000,FALSE
804,1,2,1,2,1,1,1,2,1,2,1,-14600,-400,-1900,0,-1600,-100,400,-6000,-1400,-1200,-2400,0,FALSE
805,1,2,1,2,1,1,1,2,2,1,1,-26600,100,-1600,-700,-1300,0,600,-13000,-1600,-8800,-800,500,FALSE
806,1,2,1,2,1,1,2,1,1,1,2,-42400,-1400,-500,-2100,-700,-2000,-3200,-19000,-2000,-8800,-1700,-1000,FALSE
807,1,2,1,2,1,1,2,1,1,2,1,-60200,-2000,100,-2200,-600,-2100,-2400,-28000,-2200,-9200,-1600,-10000,FALSE
808,1,2,1,2,1,1,2,1,2,1,1,-43400,-1500,400,-2900,-300,-2000,-2200,-21000,-2000,-800,-1600,-9500,FALSE
809,1,2,1,2,1,1,2,2,1,1,1,-54600,-2300,0,-1900,-700,-2000,-1400,-27000,400,-8800,-1400,-9500,FALSE
810,1,2,1,2,1,2,1,1,1,1,2,-31600,400,-2500,100,-1500,-400,-1800,-15000,800,-800,-900,-10000,FALSE
811,1,2,1,2,1,2,1,1,1,2,1,-16600,-200,-1900,0,-1400,-500,-2600,-6000,600,-1200,-2400,-1000,FALSE
812,1,2,1,2,1,2,1,1,2,1,1,-28600,300,-1600,-700,-1100,-400,-2800,-13000,800,-8800,-800,-500,FALSE
813,1,2,1,2,1,2,1,2,1,1,1,-19000,-500,-2000,300,-1500,-400,-3600,-7000,-2400,-800,-600,-500,FALSE
814,1,2,1,2,1,2,2,1,1,1,1,-56600,-2100,0,-1900,-500,-2400,-800,-27000,-1200,-8800,-1400,-10500,FALSE
815,1,2,1,2,2,1,1,1,1,1,2,-35400,700,-2500,-200,-1700,-2500,-1600,-15000,0,-800,-800,-11000,FALSE
816,1,2,1,2,2,1,1,1,1,2,1,-16800,100,-1900,-300,-1600,-2400,-800,-6000,-200,-1200,-2500,0,FALSE
817,1,2,1,2,2,1,1,1,2,1,1,-28400,600,-1600,-1000,-1300,-2500,-600,-13000,0,-8800,-700,500,FALSE
818,1,2,1,2,2,1,1,2,1,1,1,-15600,-200,-2000,0,-1700,-2500,200,-7000,-1600,-800,-500,500,FALSE
819,1,2,1,2,2,1,2,1,1,1,1,-56400,-1800,0,-2200,-700,-500,-2600,-27000,-2000,-8800,-1300,-9500,FALSE
820,1,2,1,2,2,2,1,1,1,1,1,-16000,0,-2000,0,-1500,-2100,-2400,-7000,800,-800,-500,-500,FALSE
821,1,2,2,1,1,1,1,1,1,2,2,-36000,200,-2600,-2800,-400,-200,-1000,-15000,0,-1600,-2100,-10500,FALSE
822,1,2,2,1,1,1,1,1,2,1,2,-47600,700,-2300,-2100,-700,-100,-800,-22000,200,-8400,-1100,-11000,FALSE
823,1,2,2,1,1,1,1,1,2,2,1,-27800,100,-1700,-2000,-800,-200,0,-13000,0,-8000,-2200,0,FALSE
824,1,2,2,1,1,1,1,2,1,1,2,-37200,-100,-2700,-3100,-300,-100,0,-16000,-1800,-1200,-900,-11000,FALSE
825,1,2,2,1,1,1,1,2,1,2,1,-18200,-700,-2100,-3000,-400,-200,800,-7000,-1600,-1600,-2400,0,FALSE
826,1,2,2,1,1,1,1,2,2,1,1,-28600,-200,-1800,-2300,-700,-100,1000,-14000,-1800,-8400,-800,500,FALSE
827,1,2,2,1,1,1,2,1,1,1,2,-41200,-1700,-700,-900,-1300,-2100,-2800,-18000,-1800,-9200,-1700,-1000,FALSE
828,1,2,2,1,1,1,2,1,1,2,1,-59000,-2300,-100,-800,-1400,-2200,-2000,-27000,-2000,-9600,-1600,-10000,FALSE
829,1,2,2,1,1,1,2,1,2,1,1,-40600,-1800,200,-100,-1700,-2100,-1800,-20000,-1800,-400,-1600,-9500,FALSE
830,1,2,2,1,1,1,2,2,1,1,1,-54200,-2600,-200,-1100,-1300,-2100,-1000,-26000,200,-9200,-1400,-9500,FALSE
831,1,2,2,1,1,2,1,1,1,1,2,-36000,100,-2700,-3100,-500,-500,-2200,-16000,1000,-1200,-900,-10000,FALSE
832,1,2,2,1,1,2,1,1,1,2,1,-21000,-500,-2100,-3000,-600,-600,-3000,-7000,800,-1600,-2400,-1000,FALSE
833,1,2,2,1,1,2,1,1,2,1,1,-31400,0,-1800,-2300,-900,-500,-3200,-14000,1000,-8400,-800,-500,FALSE
834,1,2,2,1,1,2,1,2,1,1,1,-24200,-800,-2200,-3300,-500,-500,-4000,-8000,-2600,-1200,-600,-500,FALSE
835,1,2,2,1,1,2,2,1,1,1,1,-57000,-2400,-200,-1100,-1500,-2500,-1200,-26000,-1000,-9200,-1400,-10500,FALSE
836,1,2,2,1,2,1,1,1,1,1,2,-37800,400,-2700,-2800,-300,-2400,-1200,-16000,200,-1200,-800,-11000,FALSE
837,1,2,2,1,2,1,1,1,1,2,1,-19200,-200,-2100,-2700,-400,-2300,-400,-7000,0,-1600,-2500,0,FALSE
838,1,2,2,1,2,1,1,1,2,1,1,-29200,300,-1800,-2000,-700,-2400,-200,-14000,200,-8400,-700,500,FALSE
839,1,2,2,1,2,1,1,2,1,1,1,-18800,-500,-2200,-3000,-300,-2400,600,-8000,-1800,-1200,-500,500,FALSE
840,1,2,2,1,2,1,2,1,1,1,1,-54800,-2100,-200,-800,-1300,-400,-2200,-26000,-1800,-9200,-1300,-9500,FALSE
841,1,2,2,1,2,2,1,1,1,1,1,-20000,-300,-2200,-3000,-500,-2000,-2800,-8000,1000,-1200,-500,-500,FALSE
842,1,2,2,2,1,1,1,1,1,1,2,-35600,500,-2600,-2700,-1500,-100,-1000,-15000,200,-1600,-800,-11000,FALSE
843,1,2,2,2,1,1,1,1,1,2,1,-17000,-100,-2000,-2600,-1400,-200,-200,-6000,0,-2000,-2500,0,FALSE
844,1,2,2,2,1,1,1,1,2,1,1,-25400,400,-1700,-1900,-1100,-100,0,-13000,200,-8000,-700,500,FALSE
845,1,2,2,2,1,1,1,2,1,1,1,-16600,-400,-2100,-2900,-1500,-100,800,-7000,-1800,-1600,-500,500,FALSE
846,1,2,2,2,1,1,2,1,1,1,1,-56600,-2000,-100,-700,-500,-2100,-2000,-27000,-1800,-9600,-1300,-9500,FALSE
847,1,2,2,2,1,2,1,1,1,1,1,-18600,-200,-2100,-2900,-1300,-500,-3000,-7000,1000,-1600,-500,-500,FALSE
848,1,2,2,2,2,1,1,1,1,1,1,-17200,100,-2100,-2600,-1500,-2400,-400,-7000,200,-1600,-400,500,FALSE
849,1,1,1,1,1,1,1,1,2,2,2,-42200,800,0,-900,-500,-100,-1200,-19000,-200,-9200,-1900,-10000,FALSE
850,1,1,1,1,1,1,1,2,1,2,2,-27000,0,400,100,-100,-100,-400,-13000,-1400,-400,-2100,-10000,FALSE
851,1,1,1,1,1,1,1,2,2,1,2,-43400,500,100,-600,-400,0,-200,-20000,-1600,-9600,-1100,-10500,FALSE
852,1,1,1,1,1,1,1,2,2,2,1,-25600,-100,-500,-700,-500,-100,600,-11000,-1400,-9200,-2200,-500,FALSE
853,1,1,1,1,1,1,2,1,1,2,2,-44600,-1600,-1600,-2100,-1100,-2100,-3200,-21000,-2200,-8400,-1300,0,FALSE
854,1,1,1,1,1,1,2,1,2,1,2,-32200,-1100,-1900,-2800,-1400,-2000,-3000,-14000,-2000,-1600,-1900,-500,FALSE
855,1,1,1,1,1,1,2,1,2,2,1,-51200,-1700,-2500,-2900,-1500,-2100,-2200,-23000,-2200,-1200,-1400,-10500,FALSE
856,1,1,1,1,1,1,2,2,1,1,2,-40200,-1900,-1500,-1800,-1000,-2000,-2200,-20000,400,-8000,-1700,-500,FALSE
857,1,1,1,1,1,1,2,2,1,2,1,-60000,-2500,-2100,-1900,-1100,-2100,-1400,-29000,600,-8400,-1600,-10500,FALSE
858,1,1,1,1,1,1,2,2,2,1,1,-46400,-2000,-2400,-2600,-1400,-2000,-1200,-22000,400,-1600,-1600,-10000,FALSE
859,1,1,1,1,1,2,1,1,1,2,2,-25800,200,400,100,-300,-500,-1800,-13000,600,-400,-2100,-9000,FALSE
860,1,1,1,1,1,2,1,1,2,1,2,-42200,700,100,-600,-600,-400,-2000,-20000,800,-9600,-1100,-9500,FALSE
861,1,1,1,1,1,2,1,1,2,2,1,-28400,100,-500,-700,-700,-500,-2800,-11000,600,-9200,-2200,-1500,FALSE
862,1,1,1,1,1,2,1,2,1,1,2,-29400,-100,500,400,-200,-400,-2800,-14000,-2400,0,-900,-9500,FALSE
863,1,1,1,1,1,2,1,2,1,2,1,-16400,-700,-100,300,-300,-500,-3600,-5000,-2200,-400,-2400,-1500,FALSE
864,1,1,1,1,1,2,1,2,2,1,1,-31600,-200,-400,-400,-600,-400,-3800,-12000,-2400,-9600,-800,-1000,FALSE
865,1,1,1,1,1,2,2,1,1,1,2,-39000,-1700,-1500,-1800,-1200,-2400,0,-20000,-1200,-8000,-1700,500,FALSE
866,1,1,1,1,1,2,2,1,1,2,1,-62800,-2300,-2100,-1900,-1300,-2500,-800,-29000,-1400,-8400,-1600,-11500,FALSE
867,1,1,1,1,1,2,2,1,2,1,1,-49200,-1800,-2400,-2600,-1600,-2400,-1000,-22000,-1200,-1600,-1600,-11000,FALSE
868,1,1,1,1,1,2,2,2,1,1,1,-60400,-2600,-2000,-1600,-1200,-2400,-1800,-28000,-400,-8000,-1400,-11000,FALSE
869,1,1,1,1,2,1,1,1,1,2,2,-29200,500,400,-200,-100,-2400,-1600,-13000,-200,-400,-2200,-10000,FALSE
870,1,1,1,1,2,1,1,1,2,1,2,-45200,1000,100,-900,-400,-2500,-1400,-20000,0,-9600,-1000,-10500,FALSE
871,1,1,1,1,2,1,1,1,2,2,1,-27800,400,-500,-1000,-500,-2400,-600,-11000,-200,-9200,-2300,-500,FALSE
872,1,1,1,1,2,1,1,2,1,1,2,-29200,200,500,100,0,-2500,-600,-14000,-1600,0,-800,-10500,FALSE
873,1,1,1,1,2,1,1,2,1,2,1,-12600,-400,-100,0,-100,-2400,200,-5000,-1400,-400,-2500,-500,FALSE
874,1,1,1,1,2,1,1,2,2,1,1,-27400,100,-400,-700,-400,-2500,400,-12000,-1600,-9600,-700,0,FALSE
875,1,1,1,1,2,1,2,1,1,1,2,-42000,-1400,-1500,-2100,-1000,-500,-3400,-20000,-2000,-8000,-1600,-500,FALSE
876,1,1,1,1,2,1,2,1,1,2,1,-62200,-2000,-2100,-2200,-1100,-400,-2600,-29000,-2200,-8400,-1700,-10500,FALSE
877,1,1,1,1,2,1,2,1,2,1,1,-48200,-1500,-2400,-2900,-1400,-500,-2400,-22000,-2000,-1600,-1500,-10000,FALSE
878,1,1,1,1,2,1,2,2,1,1,1,-56200,-2300,-2000,-1900,-1000,-500,-1600,-28000,400,-8000,-1300,-10000,FALSE
879,1,1,1,1,2,2,1,1,1,1,2,-26400,400,500,100,-200,-2100,-1600,-14000,800,0,-800,-9500,FALSE
880,1,1,1,1,2,2,1,1,1,2,1,-13800,-200,-100,0,-300,-2000,-2400,-5000,600,-400,-2500,-1500,FALSE
881,1,1,1,1,2,2,1,1,2,1,1,-28600,300,-400,-700,-600,-2100,-2600,-12000,800,-9600,-700,-1000,FALSE
882,1,1,1,1,2,2,1,2,1,1,1,-15800,-500,0,300,-200,-2100,-3400,-6000,-2400,0,-500,-1000,FALSE
883,1,1,1,1,2,2,2,1,1,1,1,-57400,-2100,-2000,-1900,-1200,-100,-600,-28000,-1200,-8000,-1300,-11000,FALSE
884,1,1,1,2,1,1,1,1,1,2,2,-27800,600,300,-300,-1700,-100,-1400,-12000,-200,-800,-2200,-10000,FALSE
885,1,1,1,2,1,1,1,1,2,1,2,-42200,1100,0,-1000,-1400,0,-1200,-19000,0,-9200,-1000,-10500,FALSE
886,1,1,1,2,1,1,1,1,2,2,1,-24800,500,-600,-1100,-1300,-100,-400,-10000,-200,-8800,-2300,-500,FALSE
887,1,1,1,2,1,1,1,2,1,1,2,-27800,300,400,0,-1800,0,-400,-13000,-1600,-400,-800,-10500,FALSE
888,1,1,1,2,1,1,1,2,1,2,1,-11200,-300,-200,-100,-1700,-100,400,-4000,-1400,-800,-2500,-500,FALSE
889,1,1,1,2,1,1,1,2,2,1,1,-24400,200,-500,-800,-1400,0,600,-11000,-1600,-9200,-700,0,FALSE
890,1,1,1,2,1,1,2,1,1,1,2,-44600,-1300,-1600,-2200,-800,-2000,-3200,-21000,-2000,-8400,-1600,-500,FALSE
891,1,1,1,2,1,1,2,1,1,2,1,-64800,-1900,-2200,-2300,-700,-2100,-2400,-30000,-2200,-8800,-1700,-10500,FALSE
892,1,1,1,2,1,1,2,1,2,1,1,-49200,-1400,-2500,-3000,-400,-2000,-2200,-23000,-2000,-1200,-1500,-10000,FALSE
893,1,1,1,2,1,1,2,2,1,1,1,-58800,-2200,-2100,-2000,-800,-2000,-1400,-29000,400,-8400,-1300,-10000,FALSE
894,1,1,1,2,1,2,1,1,1,1,2,-25800,500,400,0,-1600,-400,-1800,-13000,800,-400,-800,-9500,FALSE
895,1,1,1,2,1,2,1,1,1,2,1,-13200,-100,-200,-100,-1500,-500,-2600,-4000,600,-800,-2500,-1500,FALSE
896,1,1,1,2,1,2,1,1,2,1,1,-26400,400,-500,-800,-1200,-400,-2800,-11000,800,-9200,-700,-1000,FALSE
897,1,1,1,2,1,2,1,2,1,1,1,-15200,-400,-100,200,-1600,-400,-3600,-5000,-2400,-400,-500,-1000,FALSE
898,1,1,1,2,1,2,2,1,1,1,1,-60800,-2000,-2100,-2000,-600,-2400,-800,-29000,-1200,-8400,-1300,-11000,FALSE
899,1,1,1,2,2,1,1,1,1,1,2,-29600,800,400,-300,-1800,-2500,-1600,-13000,0,-400,-700,-10500,FALSE
900,1,1,1,2,2,1,1,1,1,2,1,-13400,200,-200,-400,-1700,-2400,-800,-4000,-200,-800,-2600,-500,FALSE
901,1,1,1,2,2,1,1,1,2,1,1,-26200,700,-500,-1100,-1400,-2500,-600,-11000,0,-9200,-600,0,FALSE
902,1,1,1,2,2,1,1,2,1,1,1,-11800,-100,-100,-100,-1800,-2500,200,-5000,-1600,-400,-400,0,FALSE
903,1,1,1,2,2,1,2,1,1,1,1,-60600,-1700,-2100,-2300,-800,-500,-2600,-29000,-2000,-8400,-1200,-10000,FALSE
904,1,1,1,2,2,2,1,1,1,1,1,-12200,100,-100,-100,-1600,-2100,-2400,-5000,800,-400,-400,-1000,FALSE
905,1,1,2,1,1,1,1,1,1,2,2,-29800,300,500,-2700,-300,-200,-1000,-13000,0,-1200,-2200,-10000,FALSE
906,1,1,2,1,1,1,1,1,2,1,2,-42600,800,200,-2000,-600,-100,-800,-20000,200,-8800,-1000,-10500,FALSE
907,1,1,2,1,1,1,1,1,2,2,1,-25200,200,-400,-1900,-700,-200,0,-11000,0,-8400,-2300,-500,FALSE
908,1,1,2,1,1,1,1,2,1,1,2,-30600,0,600,-3000,-200,-100,0,-14000,-1800,-800,-800,-10500,FALSE
909,1,1,2,1,1,1,1,2,1,2,1,-14000,-600,0,-2900,-300,-200,800,-5000,-1600,-1200,-2500,-500,FALSE
910,1,1,2,1,1,1,1,2,2,1,1,-25600,-100,-300,-2200,-600,-100,1000,-12000,-1800,-8800,-700,0,FALSE
911,1,1,2,1,1,1,2,1,1,1,2,-42600,-1600,-1400,-800,-1200,-2100,-2800,-20000,-1800,-8800,-1600,-500,FALSE
912,1,1,2,1,1,1,2,1,1,2,1,-62800,-2200,-2000,-700,-1300,-2200,-2000,-29000,-2000,-9200,-1700,-10500,FALSE
913,1,1,2,1,1,1,2,1,2,1,1,-45600,-1700,-2300,0,-1600,-2100,-1800,-22000,-1800,-800,-1500,-10000,FALSE
914,1,1,2,1,1,1,2,2,1,1,1,-57600,-2500,-1900,-1000,-1200,-2100,-1000,-28000,200,-8800,-1300,-10000,FALSE
915,1,1,2,1,1,2,1,1,1,1,2,-29400,200,600,-3000,-400,-500,-2200,-14000,1000,-800,-800,-9500,FALSE
916,1,1,2,1,1,2,1,1,1,2,1,-16800,-400,0,-2900,-500,-600,-3000,-5000,800,-1200,-2500,-1500,FALSE
917,1,1,2,1,1,2,1,1,2,1,1,-28400,100,-300,-2200,-800,-500,-3200,-12000,1000,-8800,-700,-1000,FALSE
918,1,1,2,1,1,2,1,2,1,1,1,-19600,-700,100,-3200,-400,-500,-4000,-6000,-2600,-800,-500,-1000,FALSE
919,1,1,2,1,1,2,2,1,1,1,1,-60400,-2300,-1900,-1000,-1400,-2500,-1200,-28000,-1000,-8800,-1300,-11000,FALSE
920,1,1,2,1,2,1,1,1,1,1,2,-31200,500,600,-2700,-200,-2400,-1200,-14000,200,-800,-700,-10500,FALSE
921,1,1,2,1,2,1,1,1,1,2,1,-15000,-100,0,-2600,-300,-2300,-400,-5000,0,-1200,-2600,-500,FALSE
922,1,1,2,1,2,1,1,1,2,1,1,-26200,400,-300,-1900,-600,-2400,-200,-12000,200,-8800,-600,0,FALSE
923,1,1,2,1,2,1,1,2,1,1,1,-14200,-400,100,-2900,-200,-2400,600,-6000,-1800,-800,-400,0,FALSE
924,1,1,2,1,2,1,2,1,1,1,1,-58200,-2000,-1900,-700,-1200,-400,-2200,-28000,-1800,-8800,-1200,-10000,FALSE
925,1,1,2,1,2,2,1,1,1,1,1,-15400,-200,100,-2900,-400,-2000,-2800,-6000,1000,-800,-400,-1000,FALSE
926,1,1,2,2,1,1,1,1,1,1,2,-29400,600,500,-2600,-1600,-100,-1000,-13000,200,-1200,-700,-10500,FALSE
927,1,1,2,2,1,1,1,1,1,2,1,-13200,0,-100,-2500,-1500,-200,-200,-4000,0,-1600,-2600,-500,FALSE
928,1,1,2,2,1,1,1,1,2,1,1,-22800,500,-400,-1800,-1200,-100,0,-11000,200,-8400,-600,0,FALSE
929,1,1,2,2,1,1,1,2,1,1,1,-12400,-300,0,-2800,-1600,-100,800,-5000,-1800,-1200,-400,0,FALSE
930,1,1,2,2,1,1,2,1,1,1,1,-60400,-1900,-2000,-600,-600,-2100,-2000,-29000,-1800,-9200,-1200,-10000,FALSE
931,1,1,2,2,1,2,1,1,1,1,1,-14400,-100,0,-2800,-1400,-500,-3000,-5000,1000,-1200,-400,-1000,FALSE
932,1,1,2,2,2,1,1,1,1,1,1,-13000,200,0,-2500,-1600,-2400,-400,-5000,200,-1200,-300,0,FALSE
933,1,2,1,1,1,1,1,1,1,2,2,-30400,300,-2500,0,-200,-100,-1200,-13000,-200,-800,-2200,-10500,FALSE
934,1,2,1,1,1,1,1,1,2,1,2,-44800,800,-2200,-700,-500,0,-1000,-20000,0,-9200,-1000,-11000,FALSE
935,1,2,1,1,1,1,1,1,2,2,1,-25400,200,-1600,-800,-600,-100,-200,-11000,-200,-8800,-2300,0,FALSE
936,1,2,1,1,1,1,1,2,1,1,2,-30400,0,-2600,300,-100,0,-200,-14000,-1600,-400,-800,-11000,FALSE
937,1,2,1,1,1,1,1,2,1,2,1,-11800,-600,-2000,200,-200,-100,600,-5000,-1400,-800,-2500,0,FALSE
938,1,2,1,1,1,1,1,2,2,1,1,-25000,-100,-1700,-500,-500,0,800,-12000,-1600,-9200,-700,500,FALSE
939,1,2,1,1,1,1,2,1,1,1,2,-43200,-1600,-600,-1900,-1100,-2000,-3000,-20000,-2000,-8400,-1600,-1000,FALSE
940,1,2,1,1,1,1,2,1,1,2,1,-61400,-2200,0,-2000,-1200,-2100,-2200,-29000,-2200,-8800,-1700,-10000,FALSE
941,1,2,1,1,1,1,2,1,2,1,1,-45800,-1700,300,-2700,-1500,-2000,-2000,-22000,-2000,-1200,-1500,-9500,FALSE
942,1,2,1,1,1,1,2,2,1,1,1,-55400,-2500,-100,-1700,-1100,-2000,-1200,-28000,400,-8400,-1300,-9500,FALSE
943,1,2,1,1,1,2,1,1,1,1,2,-29200,200,-2600,300,-300,-400,-2000,-14000,800,-400,-800,-10000,FALSE
944,1,2,1,1,1,2,1,1,1,2,1,-14600,-400,-2000,200,-400,-500,-2800,-5000,600,-800,-2500,-1000,FALSE
945,1,2,1,1,1,2,1,1,2,1,1,-27800,100,-1700,-500,-700,-400,-3000,-12000,800,-9200,-700,-500,FALSE
946,1,2,1,1,1,2,1,2,1,1,1,-16600,-700,-2100,500,-300,-400,-3800,-6000,-2400,-400,-500,-500,FALSE
947,1,2,1,1,1,2,2,1,1,1,1,-58200,-2300,-100,-1700,-1300,-2400,-1000,-28000,-1200,-8400,-1300,-10500,FALSE
948,1,2,1,1,2,1,1,1,1,1,2,-32200,500,-2600,0,-100,-2500,-1400,-14000,0,-400,-700,-11000,FALSE
949,1,2,1,1,2,1,1,1,1,2,1,-14000,-100,-2000,-100,-200,-2400,-600,-5000,-200,-800,-2600,0,FALSE
950,1,2,1,1,2,1,1,1,2,1,1,-26800,400,-1700,-800,-500,-2500,-400,-12000,0,-9200,-600,500,FALSE
951,1,2,1,1,2,1,1,2,1,1,1,-12400,-400,-2100,200,-100,-2500,400,-6000,-1600,-400,-400,500,FALSE
952,1,2,1,1,2,1,2,1,1,1,1,-57200,-2000,-100,-2000,-1100,-500,-2400,-28000,-2000,-8400,-1200,-9500,FALSE
953,1,2,1,1,2,2,1,1,1,1,1,-13600,-200,-2100,200,-300,-2100,-2600,-6000,800,-400,-400,-500,FALSE
954,1,2,1,2,1,1,1,1,1,1,2,-30400,600,-2500,-100,-1700,0,-1200,-13000,0,-800,-700,-11000,FALSE
955,1,2,1,2,1,1,1,1,1,2,1,-12200,0,-1900,-200,-1600,-100,-400,-4000,-200,-1200,-2600,0,FALSE
956,1,2,1,2,1,1,1,1,2,1,1,-23400,500,-1600,-900,-1300,0,-200,-11000,0,-8800,-600,500,FALSE
957,1,2,1,2,1,1,1,2,1,1,1,-10600,-300,-2000,100,-1700,0,600,-5000,-1600,-800,-400,500,FALSE
958,1,2,1,2,1,1,2,1,1,1,1,-59400,-1900,0,-2100,-700,-2000,-2200,-29000,-2000,-8800,-1200,-9500,FALSE
959,1,2,1,2,1,2,1,1,1,1,1,-12600,-100,-2000,100,-1500,-400,-2800,-5000,800,-800,-400,-500,FALSE
960,1,2,1,2,2,1,1,1,1,1,1,-12400,200,-2000,-200,-1700,-2500,-600,-5000,0,-800,-300,500,FALSE
961,1,2,2,1,1,1,1,1,1,1,2,-33200,300,-2700,-2900,-300,-100,-800,-14000,200,-1200,-700,-11000,FALSE
962,1,2,2,1,1,1,1,1,1,2,1,-15000,-300,-2100,-2800,-400,-200,0,-5000,0,-1600,-2600,0,FALSE
963,1,2,2,1,1,1,1,1,2,1,1,-24600,200,-1800,-2100,-700,-100,200,-12000,200,-8400,-600,500,FALSE
